Iteration No: 1 started. Evaluating function at random point.
BO-GP took 0.0044 sec
Epoch 4/1000  | val_rmse: 0.9630 - val_mae: 0.7690 - took 70.9 sec
Epoch 5/1000  | val_rmse: 0.9551 - val_mae: 0.7632 - took 71.8 sec
Epoch 6/1000  | val_rmse: 0.9486 - val_mae: 0.7581 - took 70.9 sec
Epoch 7/1000  | val_rmse: 0.9430 - val_mae: 0.7537 - took 71.2 sec
Epoch 8/1000  | val_rmse: 0.9384 - val_mae: 0.7500 - took 71.8 sec
Epoch 9/1000  | val_rmse: 0.9348 - val_mae: 0.7472 - took 70.9 sec
Epoch 10/1000 | val_rmse: 0.9321 - val_mae: 0.7450 - took 70.8 sec
Epoch 11/1000 | val_rmse: 0.9300 - val_mae: 0.7433 - took 71.9 sec
Epoch 12/1000 | val_rmse: 0.9284 - val_mae: 0.7420 - took 70.9 sec
Epoch 13/1000 | val_rmse: 0.9271 - val_mae: 0.7410 - took 70.8 sec
Epoch 14/1000 | val_rmse: 0.9261 - val_mae: 0.7402 - took 71.8 sec
Epoch 15/1000 | val_rmse: 0.9253 - val_mae: 0.7395 - took 70.9 sec
Epoch 16/1000 | val_rmse: 0.9247 - val_mae: 0.7390 - took 70.8 sec
Epoch 17/1000 | val_rmse: 0.9241 - val_mae: 0.7385 - took 71.8 sec
Epoch 18/1000 | val_rmse: 0.9237 - val_mae: 0.7382 - took 70.9 sec
Epoch 19/1000 | val_rmse: 0.9233 - val_mae: 0.7379 - took 70.8 sec
Epoch 20/1000 | val_rmse: 0.9229 - val_mae: 0.7376 - took 71.8 sec
Epoch 21/1000 | val_rmse: 0.9227 - val_mae: 0.7374 - took 70.9 sec
Epoch 22/1000 | val_rmse: 0.9224 - val_mae: 0.7372 - took 70.8 sec
Epoch 23/1000 | val_rmse: 0.9222 - val_mae: 0.7370 - took 71.8 sec
Epoch 24/1000 | val_rmse: 0.9220 - val_mae: 0.7368 - took 70.9 sec
Epoch 25/1000 | val_rmse: 0.9218 - val_mae: 0.7367 - took 70.8 sec
Epoch 26/1000 | val_rmse: 0.9217 - val_mae: 0.7366 - took 71.8 sec
Epoch 27/1000 | val_rmse: 0.9215 - val_mae: 0.7365 - took 70.8 sec
Epoch 28/1000 | val_rmse: 0.9214 - val_mae: 0.7364 - took 70.8 sec
Epoch 29/1000 | val_rmse: 0.9213 - val_mae: 0.7363 - took 71.8 sec
Epoch 30/1000 | val_rmse: 0.9212 - val_mae: 0.7362 - took 70.9 sec
Epoch 31/1000 | val_rmse: 0.9162 - val_mae: 0.7324 - took 70.8 sec
Epoch 32/1000 | val_rmse: 0.9159 - val_mae: 0.7322 - took 71.7 sec
Epoch 33/1000 | val_rmse: 0.9158 - val_mae: 0.7321 - took 70.7 sec
Epoch 34/1000 | val_rmse: 0.9157 - val_mae: 0.7321 - took 70.7 sec
Epoch 35/1000 | val_rmse: 0.9156 - val_mae: 0.7321 - took 71.7 sec
Epoch 36/1000 | val_rmse: 0.9156 - val_mae: 0.7321 - took 70.7 sec
Epoch 37/1000 | val_rmse: 0.9156 - val_mae: 0.7321 - took 70.7 sec
Epoch 38/1000 | val_rmse: 0.9155 - val_mae: 0.7321 - took 71.7 sec
Epoch 39/1000 | val_rmse: 0.9155 - val_mae: 0.7320 - took 70.7 sec
Epoch 40/1000 | val_rmse: 0.9155 - val_mae: 0.7320 - took 70.7 sec
0.9156 174 0.182539 40
Iteration No: 4 ended. Evaluation done at random point.
Time taken: 2858.9795
Function value obtained: 0.9156
Current minimum: 0.8248
Iteration No: 5 started. Evaluating function at random point.
BO-GP took 0.0092 sec
Epoch 1/1000  | val_rmse: 1.5779 - val_mae: 1.3260 - took 121.2 sec
Epoch 2/1000  | val_rmse: 1.4191 - val_mae: 1.2069 - took 122.0 sec
Epoch 3/1000  | val_rmse: 1.3778 - val_mae: 1.1774 - took 121.7 sec
Epoch 4/1000  | val_rmse: 1.3609 - val_mae: 1.1653 - took 121.3 sec
Epoch 5/1000  | val_rmse: 1.3525 - val_mae: 1.1592 - took 121.9 sec
Epoch 6/1000  | val_rmse: 1.3477 - val_mae: 1.1557 - took 121.7 sec
Epoch 7/1000  | val_rmse: 1.3448 - val_mae: 1.1536 - took 121.3 sec
Epoch 8/1000  | val_rmse: 1.3428 - val_mae: 1.1521 - took 121.9 sec
Epoch 9/1000  | val_rmse: 1.3415 - val_mae: 1.1512 - took 121.7 sec
Epoch 10/1000 | val_rmse: 1.3406 - val_mae: 1.1505 - took 121.5 sec
Epoch 11/1000 | val_rmse: 1.3400 - val_mae: 1.1500 - took 122.3 sec
Epoch 12/1000 | val_rmse: 1.3395 - val_mae: 1.1496 - took 121.7 sec
Epoch 13/1000 | val_rmse: 1.3391 - val_mae: 1.1493 - took 121.3 sec
Epoch 14/1000 | val_rmse: 1.3388 - val_mae: 1.1491 - took 122.0 sec
Epoch 15/1000 | val_rmse: 1.3385 - val_mae: 1.1489 - took 121.7 sec
Epoch 16/1000 | val_rmse: 1.3383 - val_mae: 1.1488 - took 121.3 sec
Epoch 17/1000 | val_rmse: 1.3382 - val_mae: 1.1487 - took 121.9 sec
Epoch 18/1000 | val_rmse: 1.3381 - val_mae: 1.1486 - took 121.7 sec
Epoch 19/1000 | val_rmse: 1.3380 - val_mae: 1.1485 - took 121.3 sec
Epoch 20/1000 | val_rmse: 1.3379 - val_mae: 1.1484 - took 121.9 sec
Epoch 21/1000 | val_rmse: 1.3348 - val_mae: 1.1465 - took 121.7 sec
Epoch 22/1000 | val_rmse: 1.3346 - val_mae: 1.1464 - took 121.3 sec
Epoch 23/1000 | val_rmse: 1.3345 - val_mae: 1.1464 - took 121.9 sec
Epoch 24/1000 | val_rmse: 1.3349 - val_mae: 1.1469 - took 121.7 sec
Epoch 25/1000 | val_rmse: 1.3349 - val_mae: 1.1469 - took 121.3 sec
Epoch 26/1000 | val_rmse: 1.3349 - val_mae: 1.1469 - took 122.0 sec
Epoch 27/1000 | val_rmse: 1.3349 - val_mae: 1.1469 - took 121.7 sec
1.3346 358 0.96167 27
Iteration No: 5 ended. Evaluation done at random point.
Time taken: 3298.5282
Function value obtained: 1.3346
Current minimum: 0.8248
Iteration No: 6 started. Evaluating function at random point.
BO-GP took 0.0115 sec
Epoch 1/1000  | val_rmse: 1.6064 - val_mae: 1.3541 - took 77.8 sec
Epoch 2/1000  | val_rmse: 1.4424 - val_mae: 1.2301 - took 79.2 sec
Epoch 3/1000  | val_rmse: 1.4004 - val_mae: 1.1998 - took 77.1 sec
Epoch 4/1000  | val_rmse: 1.3834 - val_mae: 1.1875 - took 78.5 sec
Epoch 5/1000  | val_rmse: 1.3748 - val_mae: 1.1813 - took 79.2 sec
Epoch 6/1000  | val_rmse: 1.3700 - val_mae: 1.1778 - took 77.1 sec
Epoch 7/1000  | val_rmse: 1.3671 - val_mae: 1.1756 - took 78.5 sec
Epoch 8/1000  | val_rmse: 1.3651 - val_mae: 1.1742 - took 79.2 sec
Epoch 9/1000  | val_rmse: 1.3638 - val_mae: 1.1732 - took 77.1 sec
Epoch 10/1000 | val_rmse: 1.3629 - val_mae: 1.1725 - took 78.5 sec
Epoch 11/1000 | val_rmse: 1.3622 - val_mae: 1.1720 - took 79.2 sec
Epoch 12/1000 | val_rmse: 1.3617 - val_mae: 1.1716 - took 77.1 sec
Epoch 13/1000 | val_rmse: 1.3614 - val_mae: 1.1713 - took 78.5 sec
Epoch 14/1000 | val_rmse: 1.3611 - val_mae: 1.1711 - took 79.2 sec
Epoch 15/1000 | val_rmse: 1.3608 - val_mae: 1.1709 - took 77.1 sec
Epoch 16/1000 | val_rmse: 1.3606 - val_mae: 1.1708 - took 78.5 sec
Epoch 17/1000 | val_rmse: 1.3605 - val_mae: 1.1707 - took 79.2 sec
Epoch 18/1000 | val_rmse: 1.3603 - val_mae: 1.1706 - took 77.1 sec
Epoch 19/1000 | val_rmse: 1.3602 - val_mae: 1.1705 - took 78.5 sec
Epoch 20/1000 | val_rmse: 1.3601 - val_mae: 1.1704 - took 79.5 sec
Epoch 21/1000 | val_rmse: 1.3571 - val_mae: 1.1686 - took 77.5 sec
Epoch 22/1000 | val_rmse: 1.3570 - val_mae: 1.1685 - took 78.5 sec
Epoch 23/1000 | val_rmse: 1.3569 - val_mae: 1.1685 - took 79.2 sec
Epoch 24/1000 | val_rmse: 1.3573 - val_mae: 1.1690 - took 77.2 sec
Epoch 25/1000 | val_rmse: 1.3573 - val_mae: 1.1690 - took 78.5 sec
Epoch 26/1000 | val_rmse: 1.3573 - val_mae: 1.1690 - took 79.2 sec
Epoch 27/1000 | val_rmse: 1.3573 - val_mae: 1.1690 - took 77.1 sec
1.357 197 0.992505 27
Iteration No: 6 ended. Evaluation done at random point.
Time taken: 2126.6753
Function value obtained: 1.3570
Current minimum: 0.8248
Iteration No: 7 started. Evaluating function at random point.
BO-GP took 0.0092 sec
Epoch 1/1000  | val_rmse: 1.4056 - val_mae: 1.1514 - took 72.5 sec
Epoch 2/1000  | val_rmse: 1.2612 - val_mae: 1.0491 - took 71.6 sec
